DATA;ANO;MES;DIA;TRIMESTRE;COD_TRIMESTRE;SEMESTRE;COD_SEMESTRE
2021-11-30;2021;novembro;30;quarto trimestre;4;segundo semestre;2
2021-11-26;2021;novembro;26;quarto trimestre;4;segundo semestre;2
2021-11-19;2021;novembro;19;quarto trimestre;4;segundo semestre;2
2021-11-04;2021;novembro;4;quarto trimestre;4;segundo semestre;2
2021-11-01;2021;novembro;1;quarto trimestre;4;segundo semestre;2
2021-11-29;2021;novembro;29;quarto trimestre;4;segundo semestre;2
2021-11-25;2021;novembro;25;quarto trimestre;4;segundo semestre;2
2021-11-24;2021;novembro;24;quarto trimestre;4;segundo semestre;2
2021-11-23;2021;novembro;23;quarto trimestre;4;segundo semestre;2
2021-11-12;2021;novembro;12;quarto trimestre;4;segundo semestre;2
2021-11-09;2021;novembro;9;quarto trimestre;4;segundo semestre;2
2021-11-08;2021;novembro;8;quarto trimestre;4;segundo semestre;2
2021-11-05;2021;novembro;5;quarto trimestre;4;segundo semestre;2
2021-11-03;2021;novembro;3;quarto trimestre;4;segundo semestre;2
2021-11-16;2021;novembro;16;quarto trimestre;4;segundo semestre;2
2021-10-29;2021;outubro;29;quarto trimestre;4;segundo semestre;2
2021-10-07;2021;outubro;7;quarto trimestre;4;segundo semestre;2
2021-11-22;2021;novembro;22;quarto trimestre;4;segundo semestre;2
2021-11-17;2021;novembro;17;quarto trimestre;4;segundo semestre;2
2021-11-11;2021;novembro;11;quarto trimestre;4;segundo semestre;2
2021-11-10;2021;novembro;10;quarto trimestre;4;segundo semestre;2
2021-10-28;2021;outubro;28;quarto trimestre;4;segundo semestre;2
2021-10-14;2021;outubro;14;quarto trimestre;4;segundo semestre;2
2021-10-25;2021;outubro;25;quarto trimestre;4;segundo semestre;2
2021-10-21;2021;outubro;21;quarto trimestre;4;segundo semestre;2
2021-10-15;2021;outubro;15;quarto trimestre;4;segundo semestre;2
2021-10-27;2021;outubro;27;quarto trimestre;4;segundo semestre;2
2021-10-05;2021;outubro;5;quarto trimestre;4;segundo semestre;2
2021-10-01;2021;outubro;1;quarto trimestre;4;segundo semestre;2
2021-10-22;2021;outubro;22;quarto trimestre;4;segundo semestre;2
2021-10-20;2021;outubro;20;quarto trimestre;4;segundo semestre;2
2021-10-19;2021;outubro;19;quarto trimestre;4;segundo semestre;2
2021-10-18;2021;outubro;18;quarto trimestre;4;segundo semestre;2
2021-10-13;2021;outubro;13;quarto trimestre;4;segundo semestre;2
2021-10-11;2021;outubro;11;quarto trimestre;4;segundo semestre;2
2021-10-08;2021;outubro;8;quarto trimestre;4;segundo semestre;2
2021-10-06;2021;outubro;6;quarto trimestre;4;segundo semestre;2
2021-10-04;2021;outubro;4;quarto trimestre;4;segundo semestre;2
2021-09-30;2021;setembro;30;terceiro trimestre;3;segundo semestre;2
2021-09-24;2021;setembro;24;terceiro trimestre;3;segundo semestre;2
2021-10-26;2021;outubro;26;quarto trimestre;4;segundo semestre;2
2021-09-13;2021;setembro;13;terceiro trimestre;3;segundo semestre;2
2021-09-28;2021;setembro;28;terceiro trimestre;3;segundo semestre;2
2021-09-23;2021;setembro;23;terceiro trimestre;3;segundo semestre;2
2021-09-01;2021;setembro;1;terceiro trimestre;3;segundo semestre;2
2021-09-06;2021;setembro;6;terceiro trimestre;3;segundo semestre;2
2021-09-29;2021;setembro;29;terceiro trimestre;3;segundo semestre;2
2021-09-27;2021;setembro;27;terceiro trimestre;3;segundo semestre;2
2021-09-03;2021;setembro;3;terceiro trimestre;3;segundo semestre;2
2021-09-17;2021;setembro;17;terceiro trimestre;3;segundo semestre;2
2021-09-08;2021;setembro;8;terceiro trimestre;3;segundo semestre;2
2021-09-02;2021;setembro;2;terceiro trimestre;3;segundo semestre;2
2021-09-16;2021;setembro;16;terceiro trimestre;3;segundo semestre;2
2021-09-22;2021;setembro;22;terceiro trimestre;3;segundo semestre;2
2021-09-20;2021;setembro;20;terceiro trimestre;3;segundo semestre;2
2021-09-21;2021;setembro;21;terceiro trimestre;3;segundo semestre;2
2021-09-10;2021;setembro;10;terceiro trimestre;3;segundo semestre;2
2021-09-15;2021;setembro;15;terceiro trimestre;3;segundo semestre;2
2021-09-14;2021;setembro;14;terceiro trimestre;3;segundo semestre;2
2021-09-09;2021;setembro;9;terceiro trimestre;3;segundo semestre;2
2021-08-05;2021;agosto;5;terceiro trimestre;3;segundo semestre;2
2021-08-31;2021;agosto;31;terceiro trimestre;3;segundo semestre;2
2021-08-24;2021;agosto;24;terceiro trimestre;3;segundo semestre;2
2021-08-10;2021;agosto;10;terceiro trimestre;3;segundo semestre;2
2021-08-27;2021;agosto;27;terceiro trimestre;3;segundo semestre;2
2021-08-09;2021;agosto;9;terceiro trimestre;3;segundo semestre;2
2021-08-30;2021;agosto;30;terceiro trimestre;3;segundo semestre;2
2021-08-20;2021;agosto;20;terceiro trimestre;3;segundo semestre;2
2021-08-19;2021;agosto;19;terceiro trimestre;3;segundo semestre;2
2021-08-18;2021;agosto;18;terceiro trimestre;3;segundo semestre;2
2021-08-16;2021;agosto;16;terceiro trimestre;3;segundo semestre;2
2021-08-13;2021;agosto;13;terceiro trimestre;3;segundo semestre;2
2021-08-11;2021;agosto;11;terceiro trimestre;3;segundo semestre;2
2021-08-06;2021;agosto;6;terceiro trimestre;3;segundo semestre;2
2021-08-25;2021;agosto;25;terceiro trimestre;3;segundo semestre;2
2021-08-26;2021;agosto;26;terceiro trimestre;3;segundo semestre;2
2021-08-12;2021;agosto;12;terceiro trimestre;3;segundo semestre;2
2021-08-23;2021;agosto;23;terceiro trimestre;3;segundo semestre;2
2021-08-03;2021;agosto;3;terceiro trimestre;3;segundo semestre;2
2021-07-28;2021;julho;28;terceiro trimestre;3;segundo semestre;2
2021-07-26;2021;julho;26;terceiro trimestre;3;segundo semestre;2
2021-07-02;2021;julho;2;terceiro trimestre;3;segundo semestre;2
2021-08-17;2021;agosto;17;terceiro trimestre;3;segundo semestre;2
2021-07-30;2021;julho;30;terceiro trimestre;3;segundo semestre;2
2021-08-02;2021;agosto;2;terceiro trimestre;3;segundo semestre;2
2021-07-07;2021;julho;7;terceiro trimestre;3;segundo semestre;2
2021-08-04;2021;agosto;4;terceiro trimestre;3;segundo semestre;2
2021-07-01;2021;julho;1;terceiro trimestre;3;segundo semestre;2
2021-07-22;2021;julho;22;terceiro trimestre;3;segundo semestre;2
2021-07-16;2021;julho;16;terceiro trimestre;3;segundo semestre;2
2021-07-15;2021;julho;15;terceiro trimestre;3;segundo semestre;2
2021-07-09;2021;julho;9;terceiro trimestre;3;segundo semestre;2
2021-07-05;2021;julho;5;terceiro trimestre;3;segundo semestre;2
2021-07-27;2021;julho;27;terceiro trimestre;3;segundo semestre;2
2021-07-29;2021;julho;29;terceiro trimestre;3;segundo semestre;2
2021-07-13;2021;julho;13;terceiro trimestre;3;segundo semestre;2
2021-07-12;2021;julho;12;terceiro trimestre;3;segundo semestre;2
2021-07-08;2021;julho;8;terceiro trimestre;3;segundo semestre;2
2021-07-23;2021;julho;23;terceiro trimestre;3;segundo semestre;2
2021-07-21;2021;julho;21;terceiro trimestre;3;segundo semestre;2
2021-07-20;2021;julho;20;terceiro trimestre;3;segundo semestre;2
2021-06-30;2021;junho;30;segundo trimestre;2;primeiro semestre;1
2021-07-19;2021;julho;19;terceiro trimestre;3;segundo semestre;2
2021-06-29;2021;junho;29;segundo trimestre;2;primeiro semestre;1
2021-06-23;2021;junho;23;segundo trimestre;2;primeiro semestre;1
2021-07-14;2021;julho;14;terceiro trimestre;3;segundo semestre;2
2021-06-22;2021;junho;22;segundo trimestre;2;primeiro semestre;1
2021-06-15;2021;junho;15;segundo trimestre;2;primeiro semestre;1
2021-07-06;2021;julho;6;terceiro trimestre;3;segundo semestre;2
2021-06-21;2021;junho;21;segundo trimestre;2;primeiro semestre;1
2021-06-18;2021;junho;18;segundo trimestre;2;primeiro semestre;1
2021-06-02;2021;junho;2;segundo trimestre;2;primeiro semestre;1
2021-06-10;2021;junho;10;segundo trimestre;2;primeiro semestre;1
2021-06-28;2021;junho;28;segundo trimestre;2;primeiro semestre;1
2021-06-25;2021;junho;25;segundo trimestre;2;primeiro semestre;1
2021-06-24;2021;junho;24;segundo trimestre;2;primeiro semestre;1
2021-06-17;2021;junho;17;segundo trimestre;2;primeiro semestre;1
2021-06-14;2021;junho;14;segundo trimestre;2;primeiro semestre;1
2021-06-11;2021;junho;11;segundo trimestre;2;primeiro semestre;1
2021-06-08;2021;junho;8;segundo trimestre;2;primeiro semestre;1
2021-06-04;2021;junho;4;segundo trimestre;2;primeiro semestre;1
2021-06-16;2021;junho;16;segundo trimestre;2;primeiro semestre;1
2021-05-31;2021;maio;31;segundo trimestre;2;primeiro semestre;1
2021-06-09;2021;junho;9;segundo trimestre;2;primeiro semestre;1
2021-06-07;2021;junho;7;segundo trimestre;2;primeiro semestre;1
2021-05-11;2021;maio;11;segundo trimestre;2;primeiro semestre;1
2021-05-24;2021;maio;24;segundo trimestre;2;primeiro semestre;1
2021-05-03;2021;maio;3;segundo trimestre;2;primeiro semestre;1
2021-05-12;2021;maio;12;segundo trimestre;2;primeiro semestre;1
2021-06-01;2021;junho;1;segundo trimestre;2;primeiro semestre;1
2021-05-06;2021;maio;6;segundo trimestre;2;primeiro semestre;1
2021-05-21;2021;maio;21;segundo trimestre;2;primeiro semestre;1
2021-05-26;2021;maio;26;segundo trimestre;2;primeiro semestre;1
2021-05-10;2021;maio;10;segundo trimestre;2;primeiro semestre;1
2021-05-20;2021;maio;20;segundo trimestre;2;primeiro semestre;1
2021-05-28;2021;maio;28;segundo trimestre;2;primeiro semestre;1
2021-04-30;2021;abril;30;segundo trimestre;2;primeiro semestre;1
2021-04-29;2021;abril;29;segundo trimestre;2;primeiro semestre;1
2021-05-27;2021;maio;27;segundo trimestre;2;primeiro semestre;1
2021-04-08;2021;abril;8;segundo trimestre;2;primeiro semestre;1
2021-05-25;2021;maio;25;segundo trimestre;2;primeiro semestre;1
2021-05-18;2021;maio;18;segundo trimestre;2;primeiro semestre;1
2021-05-05;2021;maio;5;segundo trimestre;2;primeiro semestre;1
2021-05-04;2021;maio;4;segundo trimestre;2;primeiro semestre;1
2021-04-19;2021;abril;19;segundo trimestre;2;primeiro semestre;1
2021-05-19;2021;maio;19;segundo trimestre;2;primeiro semestre;1
2021-05-14;2021;maio;14;segundo trimestre;2;primeiro semestre;1
2021-05-17;2021;maio;17;segundo trimestre;2;primeiro semestre;1
2021-05-13;2021;maio;13;segundo trimestre;2;primeiro semestre;1
2021-05-07;2021;maio;7;segundo trimestre;2;primeiro semestre;1
2021-04-23;2021;abril;23;segundo trimestre;2;primeiro semestre;1
2021-04-22;2021;abril;22;segundo trimestre;2;primeiro semestre;1
2021-04-07;2021;abril;7;segundo trimestre;2;primeiro semestre;1
2021-04-28;2021;abril;28;segundo trimestre;2;primeiro semestre;1
2021-04-27;2021;abril;27;segundo trimestre;2;primeiro semestre;1
2021-04-26;2021;abril;26;segundo trimestre;2;primeiro semestre;1
2021-03-31;2021;março;31;primeiro trimestre;1;primeiro semestre;1
2021-03-12;2021;março;12;primeiro trimestre;1;primeiro semestre;1
2021-04-06;2021;abril;6;segundo trimestre;2;primeiro semestre;1
2021-04-14;2021;abril;14;segundo trimestre;2;primeiro semestre;1
2021-04-20;2021;abril;20;segundo trimestre;2;primeiro semestre;1
2021-04-15;2021;abril;15;segundo trimestre;2;primeiro semestre;1
2021-04-16;2021;abril;16;segundo trimestre;2;primeiro semestre;1
2021-04-05;2021;abril;5;segundo trimestre;2;primeiro semestre;1
2021-04-13;2021;abril;13;segundo trimestre;2;primeiro semestre;1
2021-04-12;2021;abril;12;segundo trimestre;2;primeiro semestre;1
2021-04-09;2021;abril;9;segundo trimestre;2;primeiro semestre;1
2021-03-30;2021;março;30;primeiro trimestre;1;primeiro semestre;1
2021-03-05;2021;março;5;primeiro trimestre;1;primeiro semestre;1
2021-03-09;2021;março;9;primeiro trimestre;1;primeiro semestre;1
2021-03-25;2021;março;25;primeiro trimestre;1;primeiro semestre;1
2021-03-23;2021;março;23;primeiro trimestre;1;primeiro semestre;1
2021-03-24;2021;março;24;primeiro trimestre;1;primeiro semestre;1
2021-04-01;2021;abril;1;segundo trimestre;2;primeiro semestre;1
2021-03-26;2021;março;26;primeiro trimestre;1;primeiro semestre;1
2021-03-29;2021;março;29;primeiro trimestre;1;primeiro semestre;1
2021-03-16;2021;março;16;primeiro trimestre;1;primeiro semestre;1
2021-03-02;2021;março;2;primeiro trimestre;1;primeiro semestre;1
2021-03-04;2021;março;4;primeiro trimestre;1;primeiro semestre;1
2021-03-15;2021;março;15;primeiro trimestre;1;primeiro semestre;1
2021-03-19;2021;março;19;primeiro trimestre;1;primeiro semestre;1
2021-03-22;2021;março;22;primeiro trimestre;1;primeiro semestre;1
2021-02-04;2021;fevereiro;4;primeiro trimestre;1;primeiro semestre;1
2021-02-26;2021;fevereiro;26;primeiro trimestre;1;primeiro semestre;1
2021-03-18;2021;março;18;primeiro trimestre;1;primeiro semestre;1
2021-03-17;2021;março;17;primeiro trimestre;1;primeiro semestre;1
2021-03-11;2021;março;11;primeiro trimestre;1;primeiro semestre;1
2021-03-10;2021;março;10;primeiro trimestre;1;primeiro semestre;1
2021-03-08;2021;março;8;primeiro trimestre;1;primeiro semestre;1
2021-03-03;2021;março;3;primeiro trimestre;1;primeiro semestre;1
2021-03-01;2021;março;1;primeiro trimestre;1;primeiro semestre;1
2021-02-02;2021;fevereiro;2;primeiro trimestre;1;primeiro semestre;1
2021-02-22;2021;fevereiro;22;primeiro trimestre;1;primeiro semestre;1
2021-02-11;2021;fevereiro;11;primeiro trimestre;1;primeiro semestre;1
2021-02-08;2021;fevereiro;8;primeiro trimestre;1;primeiro semestre;1
2021-02-05;2021;fevereiro;5;primeiro trimestre;1;primeiro semestre;1
2021-02-03;2021;fevereiro;3;primeiro trimestre;1;primeiro semestre;1
2021-02-10;2021;fevereiro;10;primeiro trimestre;1;primeiro semestre;1
2021-02-18;2021;fevereiro;18;primeiro trimestre;1;primeiro semestre;1
2021-02-07;2021;fevereiro;7;primeiro trimestre;1;primeiro semestre;1
2021-02-01;2021;fevereiro;1;primeiro trimestre;1;primeiro semestre;1
2021-02-25;2021;fevereiro;25;primeiro trimestre;1;primeiro semestre;1
2021-02-19;2021;fevereiro;19;primeiro trimestre;1;primeiro semestre;1
2021-01-20;2021;janeiro;20;primeiro trimestre;1;primeiro semestre;1
2021-01-12;2021;janeiro;12;primeiro trimestre;1;primeiro semestre;1
2021-01-29;2021;janeiro;29;primeiro trimestre;1;primeiro semestre;1
2021-01-13;2021;janeiro;13;primeiro trimestre;1;primeiro semestre;1
2021-01-21;2021;janeiro;21;primeiro trimestre;1;primeiro semestre;1
2021-01-19;2021;janeiro;19;primeiro trimestre;1;primeiro semestre;1
2021-01-08;2021;janeiro;8;primeiro trimestre;1;primeiro semestre;1
2021-01-11;2021;janeiro;11;primeiro trimestre;1;primeiro semestre;1
2021-01-22;2021;janeiro;22;primeiro trimestre;1;primeiro semestre;1
2021-02-12;2021;fevereiro;12;primeiro trimestre;1;primeiro semestre;1
2021-01-26;2021;janeiro;26;primeiro trimestre;1;primeiro semestre;1
2021-02-24;2021;fevereiro;24;primeiro trimestre;1;primeiro semestre;1
2021-01-14;2021;janeiro;14;primeiro trimestre;1;primeiro semestre;1
2021-01-15;2021;janeiro;15;primeiro trimestre;1;primeiro semestre;1
2021-01-18;2021;janeiro;18;primeiro trimestre;1;primeiro semestre;1
2021-02-23;2021;fevereiro;23;primeiro trimestre;1;primeiro semestre;1
2021-01-07;2021;janeiro;7;primeiro trimestre;1;primeiro semestre;1
2021-02-17;2021;fevereiro;17;primeiro trimestre;1;primeiro semestre;1
2021-02-09;2021;fevereiro;9;primeiro trimestre;1;primeiro semestre;1
2021-01-27;2021;janeiro;27;primeiro trimestre;1;primeiro semestre;1
2021-01-28;2021;janeiro;28;primeiro trimestre;1;primeiro semestre;1
2021-01-25;2021;janeiro;25;primeiro trimestre;1;primeiro semestre;1
2021-01-04;2021;janeiro;4;primeiro trimestre;1;primeiro semestre;1
2021-01-06;2021;janeiro;6;primeiro trimestre;1;primeiro semestre;1
2021-01-05;2021;janeiro;5;primeiro trimestre;1;primeiro semestre;1
2021-02-28;2021;fevereiro;28;primeiro trimestre;1;primeiro semestre;1
2022-12-26;2022;dezembro;26;quarto trimestre;4;segundo semestre;2
2022-12-30;2022;dezembro;30;quarto trimestre;4;segundo semestre;2
2022-12-09;2022;dezembro;9;quarto trimestre;4;segundo semestre;2
2022-12-15;2022;dezembro;15;quarto trimestre;4;segundo semestre;2
2022-12-13;2022;dezembro;13;quarto trimestre;4;segundo semestre;2
2022-12-16;2022;dezembro;16;quarto trimestre;4;segundo semestre;2
2022-12-23;2022;dezembro;23;quarto trimestre;4;segundo semestre;2
2022-12-21;2022;dezembro;21;quarto trimestre;4;segundo semestre;2
2022-12-29;2022;dezembro;29;quarto trimestre;4;segundo semestre;2
2022-12-28;2022;dezembro;28;quarto trimestre;4;segundo semestre;2
2022-12-27;2022;dezembro;27;quarto trimestre;4;segundo semestre;2
2022-12-22;2022;dezembro;22;quarto trimestre;4;segundo semestre;2
2022-12-20;2022;dezembro;20;quarto trimestre;4;segundo semestre;2
2022-12-19;2022;dezembro;19;quarto trimestre;4;segundo semestre;2
2022-12-14;2022;dezembro;14;quarto trimestre;4;segundo semestre;2
2022-12-12;2022;dezembro;12;quarto trimestre;4;segundo semestre;2
2022-12-08;2022;dezembro;8;quarto trimestre;4;segundo semestre;2
2022-12-07;2022;dezembro;7;quarto trimestre;4;segundo semestre;2
2022-12-06;2022;dezembro;6;quarto trimestre;4;segundo semestre;2
2022-12-05;2022;dezembro;5;quarto trimestre;4;segundo semestre;2
2022-12-02;2022;dezembro;2;quarto trimestre;4;segundo semestre;2
2022-12-01;2022;dezembro;1;quarto trimestre;4;segundo semestre;2
2022-11-29;2022;novembro;29;quarto trimestre;4;segundo semestre;2
2022-11-30;2022;novembro;30;quarto trimestre;4;segundo semestre;2
2022-11-01;2022;novembro;1;quarto trimestre;4;segundo semestre;2
2022-11-10;2022;novembro;10;quarto trimestre;4;segundo semestre;2
2022-11-25;2022;novembro;25;quarto trimestre;4;segundo semestre;2
2022-11-28;2022;novembro;28;quarto trimestre;4;segundo semestre;2
2022-11-24;2022;novembro;24;quarto trimestre;4;segundo semestre;2
2022-11-23;2022;novembro;23;quarto trimestre;4;segundo semestre;2
2022-11-22;2022;novembro;22;quarto trimestre;4;segundo semestre;2
2022-11-21;2022;novembro;21;quarto trimestre;4;segundo semestre;2
2022-11-16;2022;novembro;16;quarto trimestre;4;segundo semestre;2
2022-11-14;2022;novembro;14;quarto trimestre;4;segundo semestre;2
2022-11-18;2022;novembro;18;quarto trimestre;4;segundo semestre;2
2022-11-17;2022;novembro;17;quarto trimestre;4;segundo semestre;2
2022-11-08;2022;novembro;8;quarto trimestre;4;segundo semestre;2
2022-11-07;2022;novembro;7;quarto trimestre;4;segundo semestre;2
2022-11-11;2022;novembro;11;quarto trimestre;4;segundo semestre;2
2022-11-09;2022;novembro;9;quarto trimestre;4;segundo semestre;2
2022-11-04;2022;novembro;4;quarto trimestre;4;segundo semestre;2
2022-11-03;2022;novembro;3;quarto trimestre;4;segundo semestre;2
2022-10-27;2022;outubro;27;quarto trimestre;4;segundo semestre;2
2022-10-20;2022;outubro;20;quarto trimestre;4;segundo semestre;2
2022-10-19;2022;outubro;19;quarto trimestre;4;segundo semestre;2
2022-10-31;2022;outubro;31;quarto trimestre;4;segundo semestre;2
2022-10-28;2022;outubro;28;quarto trimestre;4;segundo semestre;2
2022-10-26;2022;outubro;26;quarto trimestre;4;segundo semestre;2
2022-10-11;2022;outubro;11;quarto trimestre;4;segundo semestre;2
2022-10-25;2022;outubro;25;quarto trimestre;4;segundo semestre;2
2022-10-24;2022;outubro;24;quarto trimestre;4;segundo semestre;2
2022-10-21;2022;outubro;21;quarto trimestre;4;segundo semestre;2
2022-10-10;2022;outubro;10;quarto trimestre;4;segundo semestre;2
2022-10-07;2022;outubro;7;quarto trimestre;4;segundo semestre;2
2022-10-06;2022;outubro;6;quarto trimestre;4;segundo semestre;2
2022-10-05;2022;outubro;5;quarto trimestre;4;segundo semestre;2
2022-10-04;2022;outubro;4;quarto trimestre;4;segundo semestre;2
2022-10-03;2022;outubro;3;quarto trimestre;4;segundo semestre;2
2022-10-18;2022;outubro;18;quarto trimestre;4;segundo semestre;2
2022-10-17;2022;outubro;17;quarto trimestre;4;segundo semestre;2
2022-10-13;2022;outubro;13;quarto trimestre;4;segundo semestre;2
2022-10-14;2022;outubro;14;quarto trimestre;4;segundo semestre;2
2022-09-30;2022;setembro;30;terceiro trimestre;3;segundo semestre;2
2022-09-29;2022;setembro;29;terceiro trimestre;3;segundo semestre;2
2022-09-28;2022;setembro;28;terceiro trimestre;3;segundo semestre;2
2022-09-27;2022;setembro;27;terceiro trimestre;3;segundo semestre;2
2022-09-26;2022;setembro;26;terceiro trimestre;3;segundo semestre;2
2022-09-23;2022;setembro;23;terceiro trimestre;3;segundo semestre;2
2022-09-22;2022;setembro;22;terceiro trimestre;3;segundo semestre;2
2022-09-21;2022;setembro;21;terceiro trimestre;3;segundo semestre;2
2022-09-20;2022;setembro;20;terceiro trimestre;3;segundo semestre;2
2022-09-16;2022;setembro;16;terceiro trimestre;3;segundo semestre;2
2022-09-19;2022;setembro;19;terceiro trimestre;3;segundo semestre;2
2022-09-12;2022;setembro;12;terceiro trimestre;3;segundo semestre;2
2022-09-06;2022;setembro;6;terceiro trimestre;3;segundo semestre;2
2022-09-15;2022;setembro;15;terceiro trimestre;3;segundo semestre;2
2022-09-14;2022;setembro;14;terceiro trimestre;3;segundo semestre;2
2022-09-13;2022;setembro;13;terceiro trimestre;3;segundo semestre;2
2022-09-09;2022;setembro;9;terceiro trimestre;3;segundo semestre;2
2022-09-05;2022;setembro;5;terceiro trimestre;3;segundo semestre;2
2022-09-08;2022;setembro;8;terceiro trimestre;3;segundo semestre;2
2022-08-31;2022;agosto;31;terceiro trimestre;3;segundo semestre;2
2022-08-18;2022;agosto;18;terceiro trimestre;3;segundo semestre;2
2022-08-05;2022;agosto;5;terceiro trimestre;3;segundo semestre;2
2022-08-04;2022;agosto;4;terceiro trimestre;3;segundo semestre;2
2022-08-09;2022;agosto;9;terceiro trimestre;3;segundo semestre;2
2022-09-02;2022;setembro;2;terceiro trimestre;3;segundo semestre;2
2022-09-01;2022;setembro;1;terceiro trimestre;3;segundo semestre;2
2022-08-12;2022;agosto;12;terceiro trimestre;3;segundo semestre;2
2022-08-15;2022;agosto;15;terceiro trimestre;3;segundo semestre;2
2022-08-22;2022;agosto;22;terceiro trimestre;3;segundo semestre;2
2022-08-16;2022;agosto;16;terceiro trimestre;3;segundo semestre;2
2022-08-24;2022;agosto;24;terceiro trimestre;3;segundo semestre;2
2022-08-30;2022;agosto;30;terceiro trimestre;3;segundo semestre;2
2022-08-10;2022;agosto;10;terceiro trimestre;3;segundo semestre;2
2022-08-26;2022;agosto;26;terceiro trimestre;3;segundo semestre;2
2022-07-29;2022;julho;29;terceiro trimestre;3;segundo semestre;2
2022-07-28;2022;julho;28;terceiro trimestre;3;segundo semestre;2
2022-07-27;2022;julho;27;terceiro trimestre;3;segundo semestre;2
2022-07-26;2022;julho;26;terceiro trimestre;3;segundo semestre;2
2022-07-25;2022;julho;25;terceiro trimestre;3;segundo semestre;2
2022-07-22;2022;julho;22;terceiro trimestre;3;segundo semestre;2
2022-07-21;2022;julho;21;terceiro trimestre;3;segundo semestre;2
2022-07-20;2022;julho;20;terceiro trimestre;3;segundo semestre;2
2022-07-19;2022;julho;19;terceiro trimestre;3;segundo semestre;2
2022-07-18;2022;julho;18;terceiro trimestre;3;segundo semestre;2
2022-07-15;2022;julho;15;terceiro trimestre;3;segundo semestre;2
2022-07-14;2022;julho;14;terceiro trimestre;3;segundo semestre;2
2022-07-13;2022;julho;13;terceiro trimestre;3;segundo semestre;2
2022-07-12;2022;julho;12;terceiro trimestre;3;segundo semestre;2
2022-07-11;2022;julho;11;terceiro trimestre;3;segundo semestre;2
2022-07-08;2022;julho;8;terceiro trimestre;3;segundo semestre;2
2022-07-07;2022;julho;7;terceiro trimestre;3;segundo semestre;2
2022-07-06;2022;julho;6;terceiro trimestre;3;segundo semestre;2
2022-07-05;2022;julho;5;terceiro trimestre;3;segundo semestre;2
2022-07-04;2022;julho;4;terceiro trimestre;3;segundo semestre;2
2022-07-01;2022;julho;1;terceiro trimestre;3;segundo semestre;2
2022-08-29;2022;agosto;29;terceiro trimestre;3;segundo semestre;2
2022-08-19;2022;agosto;19;terceiro trimestre;3;segundo semestre;2
2022-08-25;2022;agosto;25;terceiro trimestre;3;segundo semestre;2
2022-08-23;2022;agosto;23;terceiro trimestre;3;segundo semestre;2
2022-08-17;2022;agosto;17;terceiro trimestre;3;segundo semestre;2
2022-08-11;2022;agosto;11;terceiro trimestre;3;segundo semestre;2
2022-08-03;2022;agosto;3;terceiro trimestre;3;segundo semestre;2
2022-08-08;2022;agosto;8;terceiro trimestre;3;segundo semestre;2
2022-08-02;2022;agosto;2;terceiro trimestre;3;segundo semestre;2
2022-08-01;2022;agosto;1;terceiro trimestre;3;segundo semestre;2
2022-06-30;2022;junho;30;segundo trimestre;2;primeiro semestre;1
2022-06-06;2022;junho;6;segundo trimestre;2;primeiro semestre;1
2022-06-29;2022;junho;29;segundo trimestre;2;primeiro semestre;1
2022-06-28;2022;junho;28;segundo trimestre;2;primeiro semestre;1
2022-06-27;2022;junho;27;segundo trimestre;2;primeiro semestre;1
2022-06-24;2022;junho;24;segundo trimestre;2;primeiro semestre;1
2022-06-23;2022;junho;23;segundo trimestre;2;primeiro semestre;1
2022-06-22;2022;junho;22;segundo trimestre;2;primeiro semestre;1
2022-06-21;2022;junho;21;segundo trimestre;2;primeiro semestre;1
2022-06-20;2022;junho;20;segundo trimestre;2;primeiro semestre;1
2022-06-17;2022;junho;17;segundo trimestre;2;primeiro semestre;1
2022-06-15;2022;junho;15;segundo trimestre;2;primeiro semestre;1
2022-06-14;2022;junho;14;segundo trimestre;2;primeiro semestre;1
2022-06-13;2022;junho;13;segundo trimestre;2;primeiro semestre;1
2022-06-10;2022;junho;10;segundo trimestre;2;primeiro semestre;1
2022-06-09;2022;junho;9;segundo trimestre;2;primeiro semestre;1
2022-06-08;2022;junho;8;segundo trimestre;2;primeiro semestre;1
2022-06-07;2022;junho;7;segundo trimestre;2;primeiro semestre;1
2022-06-03;2022;junho;3;segundo trimestre;2;primeiro semestre;1
2022-06-02;2022;junho;2;segundo trimestre;2;primeiro semestre;1
2022-06-01;2022;junho;1;segundo trimestre;2;primeiro semestre;1
2022-05-31;2022;maio;31;segundo trimestre;2;primeiro semestre;1
2022-05-30;2022;maio;30;segundo trimestre;2;primeiro semestre;1
2022-05-27;2022;maio;27;segundo trimestre;2;primeiro semestre;1
2022-05-26;2022;maio;26;segundo trimestre;2;primeiro semestre;1
2022-05-25;2022;maio;25;segundo trimestre;2;primeiro semestre;1
2022-05-24;2022;maio;24;segundo trimestre;2;primeiro semestre;1
2022-05-23;2022;maio;23;segundo trimestre;2;primeiro semestre;1
2022-05-20;2022;maio;20;segundo trimestre;2;primeiro semestre;1
2022-05-19;2022;maio;19;segundo trimestre;2;primeiro semestre;1
2022-05-18;2022;maio;18;segundo trimestre;2;primeiro semestre;1
2022-05-17;2022;maio;17;segundo trimestre;2;primeiro semestre;1
2022-05-16;2022;maio;16;segundo trimestre;2;primeiro semestre;1
2022-05-13;2022;maio;13;segundo trimestre;2;primeiro semestre;1
2022-05-12;2022;maio;12;segundo trimestre;2;primeiro semestre;1
